author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1409195063,1,1.0,2.0,2.0,0.1654270339962668,113.0,10.0,440.0,123.0,57.05708333333333,31.0,351.5,1.337419390597964,46.0,0,0.0
1409208266,1,3.0,7.0,7.0,2.6213526136130225,18.0,18.0,558.0,134.0,124.39009755291004,393.0,8606.0,1.001921584041854,1279.0,1,527.8195601851852
1409249569,1,2.0,2.0,2.0,0.3712323266408756,22.0,6.0,154.0,125.0,23.73806712962963,104.0,353.5,1.0315948217647366,116.0,1,0.2227662037037037
1409254220,0,1.0,1.0,1.0,0.0,2.0,2.0,719.0,112.0,87.16319444444444,70.0,5063.0,1.011472732342748,816.0,0,0.0
1409256918,1,2.0,2.0,2.0,0.7219280948873623,34.0,1.0,299.0,130.0,61.81373842592593,41.0,1375.5,1.0090743440381962,446.0,1,1081.604675925926
1409257597,1,2.0,3.0,3.0,0.8166890883150209,21.0,3.0,331.0,134.0,40.48540509259259,128.0,7.0,1.008944292959235,1.0,0,0.0
1409268816,1,1.0,1.0,1.0,0.0,4.0,2.0,46.0,125.0,0.2227662037037037,14.0,355.0,5.489011274484335,117.0,0,0.0
1409300579,1,1.0,1.0,1.0,0.0,6.0,1.0,804.0,133.0,10.744618055555556,58.0,8610.0,1.0930698508620271,665.0,0,0.0
1409311635,0,1.0,1.0,1.0,0.0,2.0,1.0,83.0,83.0,78.75417824074074,7.0,3185.0,1.0126977389941538,899.0,0,0.0
1409316848,1,3.0,8.0,9.0,2.3386678686551847,123.0,5.0,312.77777777777777,135.0,59.03906507201647,465.0,8615.0,1.0048871623717175,1283.0,1,0.9252893518518519
1409318346,0,1.0,1.0,1.0,0.0,0.0,5.0,726.0,134.0,9.857592592592592,100.0,3186.0,1.1014446469162706,1558.0,0,0.0
1409319742,1,1.0,1.0,1.0,0.0,1.0,0.0,358.0,134.0,0.7192708333333333,61.0,3187.0,2.3902968863142653,699.0,0,0.0
1409320881,1,4.0,4.0,4.0,1.2035815383048034,46.0,5.0,688.0,134.0,29.327372685185185,998.0,14.5,1.0786745521168717,4.0,1,66.36576388888889
1409324338,1,1.0,1.0,1.0,0.0,1.0,1.0,729.0,135.0,281.58050925925926,103.0,356.0,1.00355138216999,47.0,0,0.0
1409325775,0,1.0,1.0,1.0,0.0,8.0,9.0,17.0,128.0,18.725428240740737,3.0,23.0,1.0534033180519904,21.0,0,0.0
1409347393,0,1.0,1.0,1.0,0.0,4.0,0.0,1110.0,133.0,11.28644675925926,79.0,357.0,1.088601844436081,48.0,0,0.0
1409359253,1,1.0,1.0,1.0,0.0,2.0,2.0,372.0,133.0,2.131157407407408,31.0,3188.0,1.469228596876154,900.0,0,0.0
1409367991,0,1.0,1.0,1.0,0.0,1.0,1.0,1713.0,128.0,10.659120370370367,166.0,358.0,1.0938163718255536,49.0,0,0.0
1409396793,1,1.0,1.0,1.0,0.0,1.0,1.0,226.0,135.0,0.9252893518518521,68.0,5064.0,2.0807430108199387,1440.0,1,6.29130787037037
1409417335,1,2.0,2.0,2.0,0.6193821946787638,12.0,1.0,308.0,134.0,1.4891840277777777,109.0,8620.5,1.43832002003786,1284.0,1,288.90855324074073
1409421998,1,3.0,3.0,3.0,0.8861667339960032,36.0,1.0,525.0,134.0,35.93877314814815,113.0,10.0,1.2987721610520355,2.0,0,0.0
1409437138,0,1.0,1.0,1.0,0.0,1.0,1.0,370.0,134.0,0.2292013888888889,63.0,2134.0,5.362975306771701,958.0,0,0.0
1409502221,0,1.0,1.0,1.0,0.0,2.0,3.0,89.0,128.0,36.20959490740741,5.0,0.0,0.0,0.0,0,0.0
1409503915,1,2.0,3.0,3.0,1.0676898236494567,21.0,7.0,110.33333333333331,129.0,18.750752314814815,27.0,5069.0,1.0192223510276377,1442.0,1,156.25768518518518
1409529998,1,1.0,1.0,1.0,0.0,1.0,1.0,418.0,123.0,62.14978009259259,47.0,359.0,1.0160901615180322,50.0,0,0.0
1409563800,1,2.0,2.0,2.0,0.4941829348497887,35.0,2.0,766.5,126.0,66.63528356481481,98.0,1.5,1.0080435749554342,1.0,1,1530.6108333333334
1409567888,1,1.0,1.0,1.0,0.0,4.0,5.0,13.0,96.0,325.58030092592594,3.0,0.0,0.0,0.0,1,3226.4241666666667
1409597286,0,1.0,1.0,1.0,0.0,3.0,15.0,371.0,123.0,5.090659722222221,16.0,1019.0,1.1964381935871116,106.0,0,0.0
1409637545,0,1.0,1.0,1.0,0.0,2.0,0.0,725.0,135.0,285.20559027777784,72.0,0.0,0.0,0.0,0,0.0
1409659939,0,1.0,1.0,1.0,0.0,15.0,3.0,359.0,123.0,0.7251504629629629,17.0,3189.0,2.3790241488835333,1559.0,0,0.0
1409664653,1,2.0,3.0,3.0,1.4396275363413569,35.0,15.0,1682.0,137.0,-30.600644290123448,651.0,20.0,0.9838598932558886,7.0,1,149.74675925925925
1409678631,1,2.0,2.0,2.0,0.904381457724494,17.0,8.0,405.5,123.0,52.218761574074065,60.0,0.5,0.5047875513027127,0.0,0,0.0
1409689066,0,1.0,1.0,1.0,0.0,22.0,13.0,1785.0,134.0,5.564814814814817,273.0,346.0,1.1797004991680533,261.0,0,0.0
1409706073,1,1.0,1.0,1.0,0.0,2.0,1.0,648.0,131.0,9.310844907407407,37.0,3190.0,1.1074016386208336,1560.0,0,0.0
1409708069,0,1.0,1.0,3.0,1.584962500721156,3.0,3.0,14.0,134.0,9.761882716049383,4.0,3192.0,1.0516977209383376,1563.0,0,0.0
1409708481,0,1.0,1.0,2.0,0.3912435636292557,13.0,0.0,90.5,134.0,6.2034606481481465,64.0,3194.5,0.5403000863839814,1565.0,0,0.0
1409714856,1,1.0,1.0,1.0,0.0,1.0,1.0,561.0,129.0,31.542071759259247,59.0,1.0,1.0317036879388384,1.0,0,0.0
1409734267,1,3.0,6.0,7.0,1.9918180390333728,314.0,57.0,587.1428571428571,151.0,-60.53933531746032,751.0,150.0,0.972164270922603,60.0,1,119.56606481481481
1409766596,1,1.0,1.0,1.0,0.0,13.0,8.0,370.0,132.0,27.62052083333333,100.0,632.0,1.036204965360145,251.0,1,362.10045138888887
1409837699,1,1.0,1.0,1.0,0.0,7.0,7.0,207.0,128.0,84.9345949074074,1.0,12.0,1.0117737654614136,2.0,0,0.0
1409840612,1,1.0,1.0,1.0,0.0,1.0,1.0,749.0,135.0,23.093657407407413,108.0,3196.0,1.0433019327496929,1566.0,0,0.0
1409844771,1,3.0,3.0,4.0,1.528965968072094,21.0,1.0,155.75,135.0,82.70974247685186,110.0,230.5,2.6838470709225977,109.0,1,60.30222222222222
1409848293,1,1.0,1.0,1.0,0.0,1.0,1.0,369.0,126.0,57.82561342592592,18.0,3197.0,1.0172933746959898,1567.0,0,0.0
1409848544,1,2.0,5.0,5.0,2.0826647363791047,142.0,57.0,168.8,135.0,254.9070625,123.0,2.0,0.8008445148596326,3.0,1,139.01403935185186
1409864693,1,3.0,3.0,9.0,2.9930985585575036,85.0,4.0,397.77777777777777,135.0,4.854857253086419,488.0,364.0,2.1813003145060272,120.0,1,30.87636574074074
1409879093,1,1.0,1.0,1.0,0.0,3.0,3.0,536.0,130.0,21.97265046296297,45.0,0.0,0.0,0.0,0,0.0
1409922734,0,1.0,1.0,2.0,0.9940302114769564,10.0,12.0,16.5,135.0,85.21418981481482,8.0,3198.5,1.0063494520220486,701.0,0,0.0
1409933790,0,1.0,1.0,1.0,0.0,3.0,3.0,369.0,126.0,0.9895486111111113,19.0,0.0,0.0,0.0,0,0.0
1409936780,1,1.0,1.0,1.0,0.0,1.0,1.0,207.0,106.0,186.2430671296296,2.0,1.0,1.0053693273817488,1.0,0,0.0
1409940362,1,3.0,8.0,9.0,2.3386678686551847,5.0,123.0,327.8888888888889,135.0,5.7765637860082295,480.0,8626.0,1.1320238050716531,1288.0,1,580.3324421296296
1409942324,1,1.0,1.0,1.0,0.0,6.0,0.0,1733.0,135.0,24.270879629629636,168.0,1020.0,1.041201638146613,107.0,0,0.0
1409942613,0,1.0,1.0,1.0,0.0,0.0,7.0,123.0,133.0,10.196527777777778,92.0,3312.0,1.0980726009671051,1569.0,0,0.0
1409943550,1,1.0,1.0,1.0,0.0,6.0,0.0,192.0,123.0,81.06327546296295,37.0,1021.0,1.0123360423605987,602.0,1,615.8751967592592
1409946097,1,1.0,1.0,1.0,0.0,16.0,16.0,221.0,128.0,54.08299768518518,22.0,3313.0,1.0184900993436228,1570.0,0,0.0
1409948343,1,1.0,1.0,1.0,0.0,5.0,0.0,1794.0,134.0,3.000891203703704,274.0,0.0,0.0,0.0,0,0.0
1409948846,1,2.0,2.0,2.0,0.8904916402194913,38.0,1.0,63.5,123.0,54.145914351851864,64.0,19.5,1.0092343070753391,6.0,1,84.09753472222222
1409950391,1,4.0,6.0,12.0,2.7024750359800307,163.0,4.0,179.83333333333337,145.0,50.405310570987645,891.0,120.5,1.0051030397799572,38.0,1,164.09541666666667
1409954324,0,1.0,1.0,1.0,0.0,3.0,2.0,656.0,135.0,17.357094907407408,39.0,1022.0,1.0576133278831836,108.0,0,0.0
1409955965,0,2.0,2.0,2.0,0.8112781244591328,35.0,25.0,97.5,126.0,14.624988425925924,21.0,0.5,0.5170940306220565,0.0,1,0.014756944444444444
1409957240,1,1.0,1.0,1.0,0.0,1.0,1.0,52.0,126.0,0.014756944444444444,6.0,1023.0,68.76470588235293,308.0,1,1291.9354398148148
1409958600,1,1.0,1.0,1.0,0.0,1.0,1.0,205.0,130.0,8.121319444444444,14.0,0.0,0.0,0.0,0,0.0
1409960507,1,1.0,1.0,1.0,0.0,7.0,13.0,43.0,100.0,34.19395833333333,8.0,24.0,1.0292449324015571,15.0,0,0.0
1409961324,1,2.0,2.0,2.0,0.7746319868686842,53.0,4.0,108.5,101.0,413.11568865740736,43.0,25.5,1.003007838219064,16.0,0,0.0
1409962062,1,3.0,3.0,3.0,0.7167256591148785,28.0,1.0,763.3333333333335,135.0,12.083614969135803,153.0,1.0,0.6935884005177478,0.0,1,161.05203703703702
1409963551,1,1.0,1.0,1.0,0.0,2.0,1.0,314.0,113.0,142.22854166666667,45.0,0.0,0.0,0.0,0,0.0
1410003096,1,1.0,1.0,1.0,0.0,25.0,11.0,27.0,130.0,24.85895833333333,29.0,3314.0,1.0402269470261392,1571.0,0,0.0
1410004767,0,1.0,1.0,1.0,0.0,7.0,4.0,123.0,101.0,0.5028125,30.0,3315.0,2.9888129272840285,1011.0,0,0.0
1410012454,1,2.0,2.0,2.0,0.9709505944546686,5.0,0.0,55.0,135.0,2.798136574074074,50.0,3316.5,1.3299533783979014,1572.0,0,0.0
1410016425,0,1.0,1.0,1.0,0.0,1.0,1.0,37.0,100.0,0.6471990740740741,9.0,27.0,2.545119639472084,17.0,0,0.0
1410022926,1,1.0,1.0,1.0,0.0,16.0,0.0,1799.0,134.0,0.8632291666666667,275.0,5065.0,2.1584409315795825,817.0,0,0.0
1410024056,0,1.0,1.0,1.0,0.0,9.0,11.0,16.0,128.0,8.081956018518516,4.0,2135.0,1.1237324229071104,115.0,0,0.0
1410024730,0,1.0,1.0,1.0,0.0,1.0,8.0,14.0,128.0,0.007800925925925925,5.0,103.0,129.1899109792285,31.0,0,0.0
1410025457,0,1.0,1.0,1.0,0.0,12.0,12.0,7.0,128.0,0.008414351851851852,6.0,104.0,119.8445667125172,32.0,0,0.0
1410036156,1,3.0,4.0,5.0,1.8245716709824384,56.0,11.0,467.6,136.0,4.8070462962962965,269.0,4.0,1.0201259535982945,1.0,1,30.13246527777778
1410037106,1,1.0,1.0,1.0,0.0,13.0,8.0,659.0,133.0,19.269236111111113,63.0,0.0,0.0,0.0,0,0.0
1410045003,0,1.0,1.0,2.0,0.9182958340544896,9.0,3.0,121.5,128.0,55.17140625,6.0,3318.5,1.013603261807439,1574.0,0,0.0
1410056765,1,1.0,1.0,1.0,0.0,2.0,2.0,1060.0,135.0,25.595428240740734,224.0,5.0,1.0390694771970364,2.0,1,3383.0924305555554
1410082160,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0,0.0
1410090994,1,2.0,2.0,2.0,0.9509560484549724,21.0,6.0,322.5,135.0,-0.5228587962962965,181.0,0.5,0.021859435528500448,0.0,1,14.147256944444445
1410135972,1,3.0,3.0,3.0,1.02435828500953,89.0,47.0,806.0,136.0,-7.082627314814812,178.0,30.0,0.7894943719045789,11.0,1,106.70945601851852
1410138102,1,3.0,3.0,3.0,1.280672129520887,33.0,3.0,119.33333333333331,135.0,114.65342206790123,43.0,15.0,1.0030338201525772,7.0,1,0.7918518518518518
1410178533,0,1.0,1.0,1.0,0.0,7.0,6.0,399.0,131.0,19.952824074074076,41.0,17.0,1.0501182186685725,7.0,1,108.01046296296296
1410180119,1,1.0,2.0,2.0,0.9709505944546686,7.0,3.0,907.0,135.0,96.30530671296295,178.0,3320.5,1.0052294531800836,1576.0,0,0.0
1410197887,1,3.0,8.0,8.0,2.511419428613148,54.0,4.0,651.125,144.0,-19.90730902777778,440.0,3.5,0.8708355439791022,4.0,1,113.12981481481482
1410198138,0,1.0,1.0,1.0,0.0,2.0,2.0,746.0,135.0,2.9835185185185185,110.0,233.0,1.3351747253429334,46.0,0,0.0
1410198874,0,1.0,1.0,1.0,0.0,2.0,2.0,746.0,135.0,0.008518518518518519,111.0,234.0,118.39130434782608,47.0,0,0.0
1410203173,0,2.0,2.0,2.0,1.0,4.0,4.0,115.0,135.0,194.78046875,44.0,5066.5,1.117957004875447,818.0,1,1358.7328587962963
1410203819,0,2.0,5.0,5.0,1.7004397181410922,12.0,14.0,405.0,135.0,36.711381944444454,313.0,5073.0,1.0123838853286808,1445.0,1,577.2831712962962
1410206097,1,3.0,3.0,3.0,1.4353713907745331,10.0,1.0,299.6666666666667,135.0,35.96962191358025,229.0,8.0,1.145540959704374,2.0,1,230.04922453703705
1410206518,1,1.0,1.0,1.0,0.0,1.0,1.0,309.0,135.0,0.7918518518518518,38.0,18.0,2.262862488306829,8.0,1,821.1114930555556
1410210658,0,1.0,1.0,1.0,0.0,3.0,3.0,205.0,130.0,2.917337962962963,15.0,3322.0,1.3427782494505234,702.0,0,0.0
1410211735,1,1.0,1.0,1.0,0.0,1.0,0.0,54.0,135.0,0.8522337962962963,2.0,3323.0,2.1733869324895085,1013.0,0,0.0
1410219081,1,1.0,1.0,1.0,0.0,8.0,16.0,309.0,126.0,18.48471064814815,48.0,3324.0,1.05409876405613,1014.0,0,0.0
1410265789,1,3.0,4.0,5.0,1.4360300796542258,70.0,15.0,700.8,135.0,4.531851851851854,528.0,3328.0,1.0755019199108091,704.0,1,229.3583449074074
1410269539,1,1.0,1.0,1.0,0.0,13.0,4.0,128.0,133.0,21.959432870370367,9.0,3325.0,1.0455385166776912,1577.0,0,0.0
1410271201,1,1.0,1.0,1.0,0.0,1.0,1.0,1815.0,134.0,2.8735532407407414,276.0,3.0,1.348001208337529,3.0,0,0.0
1410284080,1,2.0,4.0,4.0,1.7975128492420098,39.0,2.0,49.5,135.0,100.40938078703705,57.0,3339.5,1.005758959327879,1582.0,1,473.0185763888889
1410287163,1,1.0,1.0,1.0,0.0,4.0,2.0,21.0,103.0,172.33945601851852,60.0,3331.0,1.0058025017781915,1016.0,0,0.0
1410298125,1,3.0,4.0,4.0,1.427928094522076,62.0,14.0,678.75,135.0,11.31373553240741,188.0,20.5,1.0819405210667736,9.0,1,48.08324074074074
1410299564,0,1.0,1.0,1.0,0.0,3.0,1.0,657.0,135.0,3.995833333333333,40.0,0.0,0.0,0.0,0,0.0
1410310646,1,1.0,1.0,1.0,0.0,3.0,3.0,371.0,135.0,31.59210648148148,94.0,3332.0,1.0316534764969274,1017.0,1,1687.439675925926
1410333838,1,3.0,4.0,4.0,1.6822849455167193,26.0,6.0,1666.5,136.0,8.269895833333335,641.0,18.5,1.0958345775295253,1.0,0,0.0
1410338652,1,1.0,1.0,1.0,0.0,1.0,1.0,315.0,113.0,4.3414467592592585,46.0,8.0,1.2303379623088182,5.0,0,0.0
1410357268,0,2.0,2.0,2.0,0.9709505944546686,6.0,4.0,102.5,126.0,4.637332175925926,24.0,1.5,1.1615596390272152,0.0,1,15.354039351851851
1410362253,1,1.0,1.0,1.0,0.0,1.0,1.0,664.0,133.0,3.763275462962963,64.0,3333.0,1.265725963948614,1580.0,0,0.0
1410366375,0,1.0,1.0,1.0,0.0,1.0,1.0,126.0,101.0,4.1852777777777765,31.0,3334.0,1.238932766974182,1018.0,0,0.0
1410368779,1,3.0,4.0,6.0,2.3636227241212406,150.0,1.0,56.16666666666666,154.0,-86.94154513888887,92.0,684.5,0.996029605876025,235.0,1,1183.2164351851852
1410368860,0,1.0,1.0,1.0,0.0,1.0,0.0,55.0,135.0,1.8185763888888888,3.0,3335.0,1.5498806682577566,1019.0,0,0.0
1410369940,0,1.0,1.0,1.0,0.0,7.0,1.0,36.0,135.0,0.8311921296296296,9.0,3336.0,2.2030912761957806,1581.0,0,0.0
1410370204,0,1.0,1.0,1.0,0.0,4.0,4.0,384.0,135.0,6.21869212962963,33.0,3337.0,1.1608055165225808,1020.0,0,0.0
1410439429,1,3.0,52.0,52.0,5.5313462909521816,101.0,98.0,52.44230769230769,135.0,312.80665442485747,520.0,30.5,1.0002732647666348,1.0,1,120.39038194444444
1410464236,0,1.0,1.0,1.0,0.0,3.0,2.0,654.0,112.0,27.06835648148148,56.0,18.0,1.036943506366341,7.0,0,0.0
1410546682,0,1.0,1.0,1.0,0.0,1.0,1.0,349.0,112.0,194.17047453703705,14.0,8636.0,1.0051501135915968,6644.0,1,449.9147800925926
1410547559,1,1.0,3.0,7.0,2.8073549220576046,7.0,7.0,311.57142857142856,116.0,202.7301438492064,118.0,8640.0,1.0014700923691853,6651.0,1,449.90462962962965
1410547836,1,3.0,15.0,24.0,3.366556252103054,1639.0,23.0,334.7916666666667,135.0,70.13763310185186,1252.0,3353.5,1.0015730324184555,707.0,1,45.63356481481482
1410549921,0,1.0,1.0,1.0,0.0,11.0,0.0,59.0,128.0,5.843958333333332,4.0,3366.0,1.1711168942283698,1592.0,0,0.0
1410552669,1,2.0,2.0,2.0,0.26676498780302604,22.0,0.0,383.0,123.0,52.43445023148148,98.0,0.5,0.5047678577518471,0.0,1,53.98784722222222
1410558308,1,1.0,1.0,1.0,0.0,3.0,0.0,335.0,123.0,0.0652662037037037,62.0,633.0,16.321865579003372,252.0,0,0.0
1410571415,1,3.0,4.0,5.0,1.7653710326496819,73.0,10.0,228.2,136.0,87.54668055555555,172.0,6.0,1.0049798465724122,3.0,1,162.9794212962963
1410576382,1,3.0,6.0,6.0,1.6970981895358896,34.0,26.0,716.8333333333335,135.0,59.057366898148146,734.0,2.5,0.8387296150268088,2.0,0,0.0
1410614512,0,1.0,1.0,1.0,0.0,3.0,0.0,45.0,135.0,3.824444444444445,11.0,3367.0,1.261475886112725,1593.0,0,0.0
1410614580,0,1.0,1.0,1.0,0.0,5.0,1.0,13.0,135.0,8.679247685185185,1.0,3368.0,1.1152173594154853,1594.0,0,0.0
1410654001,1,1.0,1.0,1.0,0.0,1.0,1.0,1815.0,134.0,4.4305555555555545,277.0,3369.0,1.2257053291536049,1595.0,0,0.0
1410681477,0,1.0,1.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,9281.5,0.0,1348.0,1,311.2815277777778
1410690881,1,3.0,6.0,6.0,1.8321775863812104,268.0,28.0,668.1666666666666,139.0,-13.513408564814815,424.0,75.5,0.9657454645704822,26.0,1,322.6634837962963
1410719176,0,2.0,5.0,6.0,1.9712029253111163,54.0,70.0,390.66666666666674,150.0,-69.7164486882716,329.0,9285.5,0.9951429694383984,1351.0,1,201.90381944444445
1410777718,0,1.0,1.0,1.0,0.0,9.0,9.0,7.0,128.0,8.706724537037038,7.0,75.0,1.1148537542156247,69.0,0,0.0
1410794232,1,3.0,5.0,5.0,1.1521391591741073,90.0,33.0,631.8,136.0,62.95517129629629,373.0,3408.0,1.0069718231138671,713.0,1,656.2937731481481
1410797848,1,3.0,5.0,8.0,2.2093358580144904,83.0,5.0,54.25,136.0,7.505241608796298,50.0,7.5,1.017589834736646,6.0,1,4.009571759259259
1410827102,1,3.0,4.0,4.0,1.4951383667814462,123.0,8.0,694.5,136.0,-10.58722511574074,250.0,36.5,0.9424367612845992,13.0,1,114.69099537037037
1410827272,1,1.0,1.0,1.0,0.0,1.0,0.0,116.0,133.0,10.239108796296298,93.0,3371.0,1.097664749920591,1596.0,0,0.0
1410864410,0,1.0,1.0,1.0,0.0,46.0,110.0,889.0,135.0,87.92684027777777,84.0,0.0,0.0,0.0,1,0.2850462962962963
1410870743,0,1.0,1.0,1.0,0.0,2.0,0.0,51.0,136.0,0.8436921296296296,13.0,3372.0,2.1852664791823857,1597.0,0,0.0
1410871131,1,1.0,2.0,2.0,0.9182958340544896,5.0,1.0,410.0,135.0,3.729774305555556,20.0,3373.5,1.2015196386094504,1599.0,0,0.0
1410887553,0,1.0,1.0,1.0,0.0,73.0,78.0,7.0,128.0,1.271238425925926,8.0,3375.0,1.786634497200346,1600.0,0,0.0
1410889038,1,3.0,3.0,3.0,0.945948628419938,59.0,6.0,414.66666666666674,136.0,5.574239969135802,146.0,2.0,2.127868861124425,1.0,1,308.8792013888889
1410924611,1,1.0,1.0,1.0,0.0,4.0,4.0,1040.0,135.0,8.3425,187.0,0.0,0.0,0.0,0,0.0
1410932050,1,3.0,3.0,3.0,1.2732696895151083,25.0,0.0,775.3333333333335,136.0,5.610625,185.0,5.0,2.0241745691094164,1.0,1,111.77945601851852
1410943425,1,2.0,2.0,2.0,0.5293608652873644,36.0,39.0,214.5,135.0,27.476203703703703,140.0,8645.5,1.052166864911526,1292.0,1,41.05498842592593
1410957447,1,1.0,1.0,1.0,0.0,3.0,1.0,118.0,128.0,46.46150462962963,67.0,3376.0,1.0215231944804963,1601.0,0,0.0
1410966670,0,1.0,1.0,2.0,1.0,3.0,3.0,419.5,136.0,11.748379629629627,134.0,3377.5,1.4716219781771651,1603.0,0,0.0
1410976616,1,2.0,3.0,3.0,1.4466479595102752,17.0,0.0,298.0,129.0,103.82530092592592,157.0,1.0,0.669012674840545,1.0,0,0.0
1410982430,0,1.0,2.0,2.0,0.9910760598382222,9.0,0.0,201.5,135.0,21.210115740740736,72.0,3379.5,1.028959758870224,1037.0,0,0.0
1410983734,0,1.0,5.0,5.0,2.0545851693377988,8.0,4.0,136.8,135.0,47.58367824074074,78.0,3384.0,1.02595094464682,1043.0,1,117.01743055555555
1410989668,0,1.0,1.0,1.0,0.0,5.0,1.0,167.0,133.0,27.198969907407413,17.0,3381.0,1.0367660982531421,1038.0,0,0.0
1410991100,0,1.0,3.0,3.0,0.9912642605354288,10.0,3.0,209.66666666666663,135.0,0.06236111111111111,49.0,3388.0,8.646521337125309,1046.0,1,116.93217592592593
1410997542,0,1.0,1.0,1.0,0.0,2.0,2.0,95.0,133.0,31.277280092592587,6.0,3390.0,1.0319720895499744,1047.0,1,274.6669097222222
1411040571,1,2.0,3.0,5.0,1.1587459411390566,117.0,8.0,108.0,136.0,-2.9630694444444443,68.0,3428.0,1.1328290587606489,1611.0,1,116.35959490740741
1411056697,1,2.0,2.0,2.0,0.6931274153282879,33.0,10.0,482.0,135.0,45.48578125,101.0,8650.5,1.0147894115442733,1293.0,1,179.96195601851852
1411058518,0,1.0,1.0,1.0,0.0,1.0,1.0,336.0,133.0,27.995844907407413,37.0,3391.0,1.0357195863638826,1048.0,0,0.0
1411059278,1,1.0,2.0,3.0,1.2475562489182657,12.0,4.0,352.0,135.0,9.465655864197533,90.0,8648.0,1.0586917173169554,6656.0,1,567.3820254629629
1411070589,1,3.0,3.0,3.0,1.53012496531497,13.0,2.0,546.6666666666666,136.0,9.743001543209877,301.0,10.0,0.9805382686223024,4.0,1,467.8250810185185
1411080051,0,1.0,2.0,4.0,1.6078680785347994,70.0,17.0,41.0,135.0,73.95091435185185,31.0,603.5,1.0321103106388452,247.0,1,2140.4114467592594
1411124720,1,1.0,1.0,1.0,0.0,1.0,1.0,1815.0,134.0,5.448136574074074,278.0,5076.0,1.1835489963226469,821.0,0,0.0
1411135418,0,1.0,1.0,1.0,0.0,4.0,2.0,807.0,135.0,15.075335648148148,63.0,3399.0,1.0663335147780169,1052.0,1,1136.182164351852
1411144275,1,2.0,3.0,4.0,1.9219280948873625,5.0,5.0,75.5,136.0,6.801640625,60.0,3396.5,1.0494669645479835,711.0,1,5.137673611111111
1411153435,0,1.0,1.0,1.0,0.0,2.0,0.0,322.0,135.0,1.9792245370370367,41.0,3400.0,1.5052483845501594,1053.0,0,0.0
1411153593,0,1.0,1.0,1.0,0.0,38.0,121.0,327.0,137.0,119.9687847222222,30.0,9030.0,1.0083355016249886,7027.0,1,384.9594328703704
1411192729,0,1.0,1.0,1.0,0.0,2.0,2.0,-151.0,128.0,55.77565972222222,12.0,16.0,1.0179289676712076,5.0,0,0.0
1411200303,1,1.0,1.0,1.0,0.0,23.0,0.0,2137.0,136.0,-7.58855324074074,269.0,105.0,0.8682225757300759,39.0,0,0.0
1411223917,1,3.0,3.0,3.0,0.6998428398862386,27.0,3.0,136.66666666666666,136.0,28.531172839506173,144.0,1.0,0.6818770155455341,0.0,0,0.0
1411224954,1,1.0,1.0,1.0,0.0,7.0,9.0,697.0,132.0,32.59627314814815,34.0,5077.0,1.0306783537938542,822.0,0,0.0
1411241663,0,1.0,5.0,5.0,2.270631886548637,40.0,26.0,477.0,135.0,114.771625,376.0,8656.0,1.0187972666644936,6662.0,1,0.10172453703703704
1411250452,1,2.0,3.0,3.0,1.3817296923222286,28.0,7.0,582.0,135.0,14.067164351851847,352.0,8660.0,1.048407111136553,1295.0,1,76.95783564814815
1411252153,0,2.0,3.0,5.0,2.1219280948873624,10.0,10.0,118.0,136.0,56.76146990740741,60.0,8664.0,1.0134475489376027,1297.0,1,454.6421296296296
1411285919,1,1.0,3.0,4.0,1.5818626604619093,18.0,3.0,284.5,135.0,44.71888020833333,85.0,253.5,1.1159296512353465,87.0,1,70.98335648148148
1411308019,1,1.0,1.0,1.0,0.0,6.0,4.0,180.0,116.0,101.80094907407408,27.0,8652.0,1.0098230911312267,670.0,0,0.0
1411312544,1,1.0,1.0,1.0,0.0,8.0,8.0,695.0,132.0,1.0137731481481482,35.0,12.0,1.9864139741979678,12.0,0,0.0
1411313317,1,1.0,1.0,1.0,0.0,2.0,2.0,380.0,135.0,14.147256944444445,66.0,8653.0,1.0706850807847026,1294.0,1,838.003125
1411313418,1,1.0,4.0,4.0,1.9182958340544896,6.0,6.0,536.5,132.0,40.32875868055555,192.0,14.5,1.0110109117216863,16.0,0,0.0
1411314361,1,1.0,1.0,1.0,0.0,3.0,1.0,1815.0,134.0,2.1949189814814813,279.0,17.0,1.4555976819358682,17.0,0,0.0
1411319748,0,3.0,4.0,4.0,1.6202165849533627,58.0,7.0,405.5,136.0,24.920324074074074,317.0,96.5,1.0171172311548575,30.0,1,369.13875
1411322324,0,1.0,7.0,8.0,3.0,8.0,8.0,226.125,133.0,164.87116753472222,125.0,5.5,1.0013592096434742,9.0,0,0.0
1411377661,0,1.0,1.0,1.0,0.0,1.0,94.0,104.0,97.0,323.66822916666666,12.0,530.0,1.0030895834372582,241.0,0,0.0
1411382227,1,2.0,2.0,2.0,0.3424637724817959,24.0,23.0,50.5,136.0,7.860850694444442,24.0,6.5,1.0776242297397691,3.0,1,1930.0049074074075
1411393211,1,1.0,1.0,1.0,0.0,6.0,5.0,115.0,128.0,51.505069444444466,59.0,0.0,0.0,0.0,0,0.0
1411404403,1,3.0,6.0,8.0,2.413204831233224,50.0,7.0,608.625,136.0,77.30012152777778,958.0,20.5,1.0109205068160028,5.0,1,163.00936342592593
